dataset,epochs,way,train_shot,test_shot,x_dim,z_dim,optimizer,lr,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,accuracy,duration_sec
mnist,1,10,5,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10399999999999998,5.865283250808716
mnist,1,10,5,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10399999999999998,5.882156848907473
mnist,1,10,5,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.14300000000000002,4.7179925441741934
mnist,1,10,5,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10499999999999997,4.708237886428833
mnist,1,10,5,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10499999999999997,4.700747013092041
mnist,1,10,5,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.128,6.0162410736083975
mnist,1,10,5,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.633,6.01675820350647
mnist,1,10,5,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5479999999999999,6.0104570388793945
mnist,1,10,5,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.139,6.38123893737793
mnist,1,10,5,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.127,6.360602140426638
mnist,1,10,5,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.125,6.375085115432737
mnist,1,10,5,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.146,5.232213973999023
mnist,1,10,5,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.12899999999999998,5.238513469696045
mnist,1,10,5,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.127,5.25113844871521
mnist,1,10,5,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.121,7.0433197021484375
mnist,1,10,5,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.643,7.034913778305054
mnist,1,10,5,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.59,7.04618501663208
mnist,1,10,5,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.105,7.3624725341796875
mnist,1,10,5,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.095,7.3679656982421875
mnist,1,10,5,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.095,7.40106201171875
mnist,1,10,5,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.109,6.297311544418335
mnist,1,10,5,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.095,6.3232245445251465
mnist,1,10,5,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.095,6.3226070404052725
mnist,1,10,5,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.131,7.6166629791259775
mnist,1,10,5,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6689999999999999,7.574455738067628
mnist,1,10,5,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.606,7.5859129428863525
mnist,1,10,5,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10499999999999997,7.908793449401855
mnist,1,10,5,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.092,7.912245512008668
mnist,1,10,5,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.092,7.936665773391724
mnist,1,10,5,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.109,6.827576398849487
mnist,1,10,5,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.092,6.8339712619781485
mnist,1,10,5,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.092,6.828843116760254
mnist,1,10,5,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.126,8.55409836769104
mnist,1,10,5,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6619999999999999,8.552086114883423
mnist,1,10,5,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.606,8.546564817428589
mnist,1,10,5,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11900000000000002,8.846941947937012
mnist,1,10,5,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10300000000000001,8.911812782287598
mnist,1,10,5,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.103,8.846234798431396
mnist,1,10,5,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.121,7.756596326828003
mnist,1,10,5,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.103,7.78956413269043
mnist,1,10,5,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10300000000000001,7.781527519226074
mnist,1,10,5,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10000000000000002,9.798495292663574
mnist,1,10,5,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6859999999999998,9.767055988311768
mnist,1,10,5,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.623,9.778880596160887
mnist,1,10,5,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.097,10.233900308609007
mnist,1,10,5,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08700000000000001,10.2310528755188
mnist,1,10,5,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08499999999999998,10.183903217315674
mnist,1,10,5,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.098,8.918562889099121
mnist,1,10,5,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08700000000000001,8.896044015884401
mnist,1,10,5,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08499999999999998,8.9401216506958
mnist,1,10,5,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.092,15.871342182159426
mnist,1,10,5,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6709999999999999,15.80655002593994
mnist,1,10,5,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6409999999999999,15.860316753387453
mnist,1,10,5,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.103,16.69092583656311
mnist,1,10,5,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10199999999999998,20.641209125518802
mnist,1,10,5,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10199999999999998,20.05761218070984
mnist,1,10,5,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10300000000000001,14.507288694381714
mnist,1,10,5,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10199999999999998,14.48668122291565
mnist,1,10,5,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10099999999999998,14.377127885818481
mnist,1,10,5,1,28,3000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10000000000000002,22.87031126022339
mnist,1,10,5,1,28,3000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7009999999999998,22.90844750404358
mnist,1,10,5,1,28,3000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6629999999999999,23.038747072219852
mnist,1,10,5,1,28,3000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.119,23.39465594291687
mnist,1,10,5,1,28,3000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.114,23.90116906166077
mnist,1,10,5,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.114,23.35303521156311
mnist,1,10,5,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11900000000000001,20.24904227256775
mnist,1,10,5,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.114,19.824522495269765
mnist,1,10,5,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.114,20.04308366775513
mnist,1,10,10,1,28,50,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.163,7.201624870300293
mnist,1,10,10,1,28,50,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.608,7.202050685882568
mnist,1,10,10,1,28,50,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.532,7.183717727661133
mnist,1,10,10,1,28,50,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.114,7.8908421993255615
mnist,1,10,10,1,28,50,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08899999999999998,7.913732051849365
mnist,1,10,10,1,28,50,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08800000000000001,7.908350944519043
mnist,1,10,10,1,28,50,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.287,5.700969934463501
mnist,1,10,10,1,28,50,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.107,5.710410833358765
mnist,1,10,10,1,28,50,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09599999999999996,5.707884788513184
mnist,1,10,10,1,28,100,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.16800000000000004,7.401435375213622
mnist,1,10,10,1,28,100,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.674,7.455516338348389
mnist,1,10,10,1,28,100,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.605,7.411668062210082
mnist,1,10,10,1,28,100,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.118,8.060565710067749
mnist,1,10,10,1,28,100,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.099,8.092135429382324
mnist,1,10,10,1,28,100,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09700000000000003,8.079842329025269
mnist,1,10,10,1,28,100,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.231,5.957303285598755
mnist,1,10,10,1,28,100,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.106,5.9581475257873535
mnist,1,10,10,1,28,100,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.1,5.945325374603272
mnist,1,10,10,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17600000000000005,8.045780897140503
mnist,1,10,10,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7140000000000001,8.027436017990112
mnist,1,10,10,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.657,7.989427089691162
mnist,1,10,10,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.13499999999999998,8.688452005386353
mnist,1,10,10,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09799999999999998,8.716976881027223
mnist,1,10,10,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09799999999999998,8.721479415893555
mnist,1,10,10,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.188,6.481368541717527
mnist,1,10,10,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10399999999999998,6.4850823879241934
mnist,1,10,10,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09799999999999998,6.503035068511963
mnist,1,10,10,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17300000000000004,8.510219573974611
mnist,1,10,10,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.755,8.562980175018309
mnist,1,10,10,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7090000000000001,8.551165819168089
mnist,1,10,10,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.149,9.197788953781126
mnist,1,10,10,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.115,9.272629261016846
mnist,1,10,10,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.115,9.223770141601562
mnist,1,10,10,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17400000000000004,7.025972843170166
mnist,1,10,10,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11699999999999999,7.034952402114867
mnist,1,10,10,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.115,7.055440425872803
mnist,1,10,10,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18000000000000005,9.565914630889893
mnist,1,10,10,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.75,9.593034744262695
mnist,1,10,10,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7189999999999999,9.664048910140993
mnist,1,10,10,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.13699999999999998,10.292383193969727
mnist,1,10,10,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.099,10.308031320571901
mnist,1,10,10,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.098,10.29413652420044
mnist,1,10,10,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.15200000000000002,8.235943794250487
mnist,1,10,10,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.099,8.039644718170166
mnist,1,10,10,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.099,8.715770721435549
mnist,1,10,10,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.16499999999999995,10.156074047088623
mnist,1,10,10,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7599999999999999,10.131182432174684
mnist,1,10,10,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.746,10.114923238754274
mnist,1,10,10,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.16,10.793395757675171
mnist,1,10,10,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11100000000000004,10.781531572341919
mnist,1,10,10,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11100000000000004,10.779372930526733
mnist,1,10,10,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.168,8.637670040130615
mnist,1,10,10,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.112,8.611855506896973
mnist,1,10,10,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11100000000000004,8.616952419281006
mnist,1,10,10,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.14300000000000002,11.07755422592163
mnist,1,10,10,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7759999999999999,11.058589458465576
mnist,1,10,10,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.741,11.03227686882019
mnist,1,10,10,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.12,11.739644289016724
mnist,1,10,10,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.091,11.714025735855104
mnist,1,10,10,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08999999999999997,11.741661071777346
mnist,1,10,10,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.124,9.580646276474
mnist,1,10,10,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.091,9.586630582809446
mnist,1,10,10,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.08999999999999997,9.5114164352417
mnist,1,10,10,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.13299999999999998,12.423525094985962
mnist,1,10,10,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.753,12.424383640289307
mnist,1,10,10,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.731,12.37644076347351
mnist,1,10,10,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.127,13.305691003799438
mnist,1,10,10,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09699999999999999,13.320383071899414
mnist,1,10,10,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.096,13.347778797149658
mnist,1,10,10,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.12999999999999998,10.719934463500977
mnist,1,10,10,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.098,10.770839929580688
mnist,1,10,10,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.096,10.7143976688385
mnist,1,10,10,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.13299999999999998,19.343341588974
mnist,1,10,10,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7360000000000001,19.404804468154907
mnist,1,10,10,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7660000000000001,19.410324335098267
mnist,1,10,10,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11599999999999998,21.10262703895569
mnist,1,10,10,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.099,21.05345273017884
mnist,1,10,10,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09699999999999999,21.00244641304016
mnist,1,10,10,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11599999999999998,16.41989803314209
mnist,1,10,10,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.099,16.50633454322815
mnist,1,10,10,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.097,16.450026035308838
mnist,1,10,10,1,28,3000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.107,27.074622631072998
mnist,1,10,10,1,28,3000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7240000000000001,26.860034227371216
mnist,1,10,10,1,28,3000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.777,26.964115142822266
mnist,1,10,10,1,28,3000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11899999999999998,29.19384002685547
mnist,1,10,10,1,28,3000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.103,30.04022455215454
mnist,1,10,10,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10199999999999998,29.84052562713623
mnist,1,10,10,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11899999999999998,23.174397945404053
mnist,1,10,10,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10300000000000001,22.70729255676269
mnist,1,10,10,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10199999999999998,22.952621936798096
mnist,2,10,1,1,28,50,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.13,5.683979034423827
mnist,2,10,1,1,28,50,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.27,4.376590967178346
mnist,2,10,1,1,28,50,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.195,4.2742388248443595
mnist,2,10,1,1,28,50,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.115,4.519134521484375
mnist,2,10,1,1,28,50,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.113,4.3668503761291495
mnist,2,10,1,1,28,50,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.113,4.486132621765137
mnist,2,10,1,1,28,50,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.14,3.8174254894256574
mnist,2,10,1,1,28,50,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.113,3.8337604999542236
mnist,2,10,1,1,28,50,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.113,3.755637645721436
mnist,2,10,1,1,28,100,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.136,4.3419837951660165
mnist,2,10,1,1,28,100,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.344,4.3555331230163565
mnist,2,10,1,1,28,100,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.23600000000000004,4.364558696746826
mnist,2,10,1,1,28,100,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.106,4.364515304565431
mnist,2,10,1,1,28,100,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09699999999999999,4.490471839904785
mnist,2,10,1,1,28,100,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.097,4.389056205749512
mnist,2,10,1,1,28,100,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.121,4.232438325881958
mnist,2,10,1,1,28,100,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10199999999999998,4.075894594192505
mnist,2,10,1,1,28,100,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09999999999999998,4.137015104293823
mnist,2,10,1,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.127,4.963793754577637
mnist,2,10,1,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3650000000000001,5.094039916992188
mnist,2,10,1,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.284,4.966982841491699
mnist,2,10,1,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.10599999999999997,5.295194149017334
mnist,2,10,1,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09799999999999998,5.185808181762695
mnist,2,10,1,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09699999999999998,5.176858425140381
mnist,2,10,1,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11599999999999998,4.467812061309815
mnist,2,10,1,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09799999999999998,4.400723934173584
mnist,2,10,1,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09799999999999998,4.3145086765289316
mnist,2,10,1,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.12,5.557929992675781
mnist,2,10,1,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3629999999999999,5.525400161743164
mnist,2,10,1,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.304,5.571667432785034
mnist,2,10,1,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09999999999999996,5.852797985076902
mnist,2,10,1,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09199999999999996,5.781257152557372
mnist,2,10,1,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09199999999999996,5.673445463180543
mnist,2,10,1,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09999999999999996,5.146611452102661
mnist,2,10,1,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.093,5.103764057159424
mnist,2,10,1,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09199999999999996,5.042226314544678
mnist,2,10,1,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.098,6.477135896682737
mnist,2,10,1,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.4069999999999999,6.569469451904298
mnist,2,10,1,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3499999999999999,6.520171165466309
mnist,2,10,1,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09900000000000002,6.690890550613402
mnist,2,10,1,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09400000000000004,6.621149778366089
mnist,2,10,1,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09400000000000004,6.614972352981567
mnist,2,10,1,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.1,6.144679069519043
mnist,2,10,1,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09400000000000004,6.061987638473513
mnist,2,10,1,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.09400000000000004,6.02646803855896
mnist,2,10,1,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.095,6.953134536743164
mnist,2,10,1,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.423,6.993875503540039
mnist,2,10,1,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.373,6.9137208461761475
mnist,2,10,1,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.114,7.131239175796509
