dataset,epochs,way,train_shot,test_shot,x_dim,z_dim,dld,optimizer,lr,lr_target,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,test_batch,full_test,save_data,table_dataset,accuracy,duration_sec
fashion_mnist,10,10,50,1,28,2000,True,adam,0.0001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7690000000000002,1125.6132881641388
fashion_mnist,10,10,50,1,28,2000,True,adam,0.0001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.774,1120.9719684123993
fashion_mnist,10,10,50,1,28,2000,True,adam,5e-05,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7529999999999998,1138.346783399582
fashion_mnist,10,10,50,1,28,2000,True,adam,5e-05,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7630000000000001,1111.328192472458
fashion_mnist,10,10,50,1,28,2000,True,adam,5e-05,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7680000000000001,1118.1273138523102
fashion_mnist,10,10,100,1,28,784,True,adam,0.001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.801,2022.617744922638
fashion_mnist,10,10,100,1,28,784,True,adam,0.001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.752,2082.0676312446594
fashion_mnist,10,10,100,1,28,784,True,adam,0.001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.737,2056.334459066391
fashion_mnist,10,10,100,1,28,784,True,adam,0.0001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.796,2058.2226560115814
fashion_mnist,10,10,100,1,28,784,True,adam,0.0001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8250000000000003,2087.432151556015
fashion_mnist,10,10,100,1,28,784,True,adam,0.0001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8250000000000003,2037.1125798225405
fashion_mnist,10,10,100,1,28,784,True,adam,5e-05,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7980000000000002,2047.3997943401337
fashion_mnist,10,10,100,1,28,784,True,adam,5e-05,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.821,2036.8146286010744
fashion_mnist,10,10,100,1,28,784,True,adam,5e-05,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.809,2006.127229690552
fashion_mnist,10,10,100,1,28,2000,True,adam,0.001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7740000000000002,2173.084995031357
fashion_mnist,10,10,100,1,28,2000,True,adam,0.001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7000000000000002,2200.5403780937195
fashion_mnist,10,10,100,1,28,2000,True,adam,0.001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.6729999999999999,2219.110058069229
fashion_mnist,10,10,100,1,28,2000,True,adam,0.0001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7829999999999999,2198.7828571796417
fashion_mnist,10,10,100,1,28,2000,True,adam,0.0001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8050000000000002,2227.861698627472
fashion_mnist,10,10,100,1,28,2000,True,adam,0.0001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8170000000000002,2223.090004682541
fashion_mnist,10,10,100,1,28,2000,True,adam,5e-05,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.782,2217.250258207321
fashion_mnist,10,10,100,1,28,2000,True,adam,5e-05,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8070000000000002,2228.586441516876
fashion_mnist,10,10,100,1,28,2000,True,adam,5e-05,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8030000000000002,2246.5135447978973
fashion_mnist,10,10,200,1,28,784,True,adam,0.001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.792,4114.552844762802
fashion_mnist,10,10,200,1,28,784,True,adam,0.001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.711,4183.279602766037
fashion_mnist,10,10,200,1,28,784,True,adam,0.001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.6869999999999998,4126.512184619904
fashion_mnist,10,10,200,1,28,784,True,adam,0.0001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8240000000000001,4080.549065351486
fashion_mnist,10,10,200,1,28,784,True,adam,0.0001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8220000000000001,4092.165171146393
fashion_mnist,10,10,200,1,28,784,True,adam,0.0001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8210000000000001,4130.083026647568
fashion_mnist,10,10,200,1,28,784,True,adam,5e-05,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.812,4130.142001628876
fashion_mnist,10,10,200,1,28,784,True,adam,5e-05,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8300000000000002,4131.072903871536
fashion_mnist,10,10,200,1,28,784,True,adam,5e-05,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8330000000000003,4134.2964243888855
fashion_mnist,10,10,200,1,28,2000,True,adam,0.001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.7870000000000001,4442.7110052108765
fashion_mnist,10,10,200,1,28,2000,True,adam,0.001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.661,4474.7355082035065
fashion_mnist,10,10,200,1,28,2000,True,adam,0.001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.637,4428.285740852356
fashion_mnist,10,10,200,1,28,2000,True,adam,0.0001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8210000000000001,4430.695642948151
fashion_mnist,10,10,200,1,28,2000,True,adam,0.0001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8240000000000001,4478.286008119583
fashion_mnist,10,10,200,1,28,2000,True,adam,0.0001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8300000000000003,4484.036914587021
fashion_mnist,10,10,200,1,28,2000,True,adam,5e-05,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8220000000000001,4465.744454145432
fashion_mnist,10,10,200,1,28,2000,True,adam,5e-05,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8270000000000001,4483.085222482681
fashion_mnist,10,10,200,1,28,2000,True,adam,5e-05,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8320000000000002,4470.59680056572
fashion_mnist,10,10,300,1,28,784,True,adam,0.001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.795,6092.735671043396
fashion_mnist,10,10,300,1,28,784,True,adam,0.001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.6689999999999999,7854.356786251068
fashion_mnist,10,10,300,1,28,784,True,adam,0.001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.653,7289.028255701065
fashion_mnist,10,10,300,1,28,784,True,adam,0.0001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8120000000000002,6161.336407899857
fashion_mnist,10,10,300,1,28,784,True,adam,0.0001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8210000000000001,6186.002713441849
fashion_mnist,10,10,300,1,28,784,True,adam,0.0001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.826,6203.007026195526
fashion_mnist,10,10,300,1,28,784,True,adam,5e-05,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8150000000000002,6237.312692403793
fashion_mnist,10,10,300,1,28,784,True,adam,5e-05,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8250000000000002,6204.863800525665
fashion_mnist,10,10,300,1,28,784,True,adam,5e-05,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8230000000000003,6216.435534000397
fashion_mnist,10,10,300,1,28,2000,True,adam,0.001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.774,6704.601397514343
fashion_mnist,10,10,300,1,28,2000,True,adam,0.001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.6339999999999999,6729.977782487869
fashion_mnist,10,10,300,1,28,2000,True,adam,0.001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.6,6714.597207546234
fashion_mnist,10,10,300,1,28,2000,True,adam,0.0001,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8200000000000002,6744.765049695969
fashion_mnist,10,10,300,1,28,2000,True,adam,0.0001,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.809,6737.298137664795
fashion_mnist,10,10,300,1,28,2000,True,adam,0.0001,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.818,6704.6350219249725
fashion_mnist,10,10,300,1,28,2000,True,adam,5e-05,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8140000000000002,6713.594699859619
fashion_mnist,10,10,300,1,28,2000,True,adam,5e-05,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8210000000000001,6705.159938573837
fashion_mnist,10,10,300,1,28,2000,True,adam,5e-05,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,False,0.8260000000000001,6707.877039432526
