way,train_shot,test_shot,x_dim,z_dim,optimizer,lr,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,accuracy,duration_sec
5,3,1,28,100,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.23800000000000002,43.33605909347534
5,10,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,20.446120023727413
5,10,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.226,17.251120567321774
5,3,1,28,100,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.396,31.52735161781311
5,10,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.212,17.065024614334106
5,3,1,28,100,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.196,32.06800150871277
5,10,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20600000000000002,17.998549461364746
5,3,1,28,100,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2240000000000001,24.24659299850464
5,3,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.332,31.486748218536377
5,3,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.636,31.416356563568115
5,3,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.57,31.49556660652161
5,3,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.29799999999999993,35.48224973678589
5,3,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19,35.3981077671051
5,3,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21600000000000005,35.39209747314453
5,3,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.34,24.245635747909546
5,3,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2240000000000001,24.411273956298828
5,3,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20800000000000002,24.347771167755127
5,3,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.32,31.83938193321228
5,3,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.628,31.958820104599
5,3,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6299999999999999,31.97066617012024
5,3,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.294,35.83988618850708
5,3,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19,35.893319368362434
5,3,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.196,35.772343397140496
5,3,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3560000000000001,24.5303807258606
5,3,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20800000000000002,24.589433670043945
5,3,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20600000000000002,24.59187889099121
5,3,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.28600000000000003,32.490000486373894
5,3,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6739999999999998,32.43539595603943
5,3,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6579999999999998,32.509650230407715
5,3,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.266,36.4717230796814
5,3,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19399999999999998,36.49266481399536
5,3,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19,36.475405931472785
5,3,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.25799999999999995,25.152894258499146
5,3,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.182,25.10936808586121
5,3,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.212,25.299219608306885
5,3,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.266,32.81164574623108
5,3,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6559999999999999,32.764153480529785
5,3,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.67,32.755042552948
5,3,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.276,36.781245231628425
5,3,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.188,36.7345781326294
5,3,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19,36.74039626121521
5,3,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.282,25.47155499458313
5,3,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21600000000000005,25.46755433082581
5,3,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.188,25.620429515838623
5,3,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3120000000000001,33.36429286003113
5,3,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6539999999999999,33.459577560424805
5,3,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6739999999999998,33.483301877975464
5,3,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.252,37.28863430023194
5,3,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2,37.31405997276306
5,3,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.202,37.30786538124085
5,3,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.268,26.107719659805298
5,3,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21600000000000005,26.034669399261475
5,3,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.244,25.882615327835087
5,3,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.25999999999999995,34.53044843673706
5,3,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6659999999999998,34.554985284805305
5,3,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6879999999999998,34.536156415939324
5,3,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.254,39.42927360534668
5,3,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.232,39.34517765045165
5,3,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.17999999999999994,39.35287833213806
5,3,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.294,27.192113637924194
5,3,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.182,27.213355302810672
5,3,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2,27.165980577468872
5,3,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.264,47.08206343650818
5,3,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6659999999999998,47.18391847610474
5,3,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6619999999999999,46.93769121170044
5,3,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.23200000000000004,55.19246411323547
5,3,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.198,55.09248185157776
5,3,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19400000000000006,55.08742213249207
5,3,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.234,32.381953239440925
5,3,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2,32.40312433242798
5,3,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.214,32.402799129486084
5,5,1,28,50,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.33,56.596408367156975
5,5,1,28,50,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.5820000000000001,56.534423112869256
5,5,1,28,50,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.5940000000000001,56.44613170623779
5,5,1,28,50,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.254,62.41609287261963
5,5,1,28,50,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.256,62.340766429901116
5,5,1,28,50,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.204,62.20043706893921
5,5,1,28,50,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.4760000000000001,42.206964015960686
5,5,1,28,50,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.266,42.19552803039551
5,5,1,28,50,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.25,42.16998171806336
5,5,1,28,100,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3299999999999999,56.56486129760742
5,5,1,28,100,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6579999999999999,56.69761562347412
5,5,1,28,100,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6679999999999998,56.63135743141174
5,5,1,28,100,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.318,62.4087290763855
5,5,1,28,100,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.23800000000000002,62.48653626441956
5,5,1,28,100,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.214,62.50295472145081
5,5,1,28,100,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.488,42.474070310592644
5,5,1,28,100,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2660000000000001,42.48378777503967
5,5,1,28,100,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20199999999999999,42.5258128643036
5,5,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3240000000000001,57.055707693099976
5,5,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7039999999999997,57.087467670440674
5,5,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.706,57.093161344528205
5,5,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3680000000000001,63.042975664138794
5,5,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19399999999999995,63.15140438079834
5,5,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20800000000000002,63.141718626022346
5,5,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.4159999999999999,42.893131732940674
5,5,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.206,42.88114452362061
5,5,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,42.85997891426087
5,5,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3400000000000001,57.507527351379395
5,5,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.768,57.34362530708313
5,5,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7579999999999998,57.53700280189514
5,5,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.368,63.54113554954529
5,5,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,63.53382325172424
5,5,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20600000000000004,63.40850591659546
5,5,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.41200000000000003,43.3704400062561
5,5,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,43.38322401046753
5,5,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.228,43.20730757713318
5,5,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.322,58.096455335617065
5,5,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7279999999999999,58.188528537750244
5,5,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7439999999999999,58.15191292762756
5,5,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.302,63.99584436416626
5,5,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21,63.91563963890076
5,5,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.19399999999999998,63.98733043670654
5,5,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3400000000000001,43.90539598464966
5,5,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.248,43.74279832839966
5,5,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20800000000000005,44.05596899986267
5,5,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.282,58.41242599487305
5,5,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.736,58.457553386688225
5,5,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7339999999999999,58.47628974914551
5,5,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.36,64.36302828788757
5,5,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.192,64.41902303695679
5,5,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.218,64.37841534614563
5,5,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3720000000000001,44.48347926139832
5,5,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.232,44.38987612724304
5,5,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.18600000000000005,44.433950901031494
5,5,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.28600000000000003,58.976786136627204
5,5,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7219999999999999,59.096208810806274
5,5,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7180000000000001,59.07410907745361
5,5,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3280000000000001,64.90331220626831
5,5,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.208,64.93204641342163
5,5,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.22,64.91668343544006
5,5,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3260000000000001,45.03112435340881
5,5,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20199999999999999,44.961341381073
5,5,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2,44.8673574924469
5,5,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.27399999999999997,60.36011743545532
5,5,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7479999999999998,60.4279215335846
5,5,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7539999999999999,60.44212532043457
5,5,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.274,67.91623830795288
5,5,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2,67.91999340057373
5,5,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.212,67.74497890472412
5,5,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.316,46.56943464279175
5,5,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.218,46.5867555141449
5,5,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.23800000000000002,46.45669436454773
5,5,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.29400000000000004,77.11387252807617
5,5,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7559999999999999,77.18594884872438
5,5,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.76,77.25230765342712
5,5,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.234,89.75144648551941
5,5,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.214,89.75301718711853
5,5,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.188,89.74282598495483
5,5,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.304,54.01436257362366
5,5,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21600000000000005,54.00889801979065
5,5,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21,54.00906991958618
5,10,1,28,50,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.31,119.90426564216614
5,10,1,28,50,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6779999999999999,119.99247503280641
5,10,1,28,50,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.6559999999999998,119.95709180831908
5,10,1,28,50,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.354,130.08445072174072
5,10,1,28,50,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.22,130.1007649898529
5,10,1,28,50,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.2,130.14685177803042
5,10,1,28,50,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.5319999999999999,97.02118372917177
5,10,1,28,50,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3280000000000001,97.42894411087036
5,10,1,28,50,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.268,96.63397884368895
5,10,1,28,100,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3240000000000001,120.25116586685179
5,10,1,28,100,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7679999999999998,120.41572213172913
5,10,1,28,100,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.73,119.95730829238892
5,10,1,28,100,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.4160000000000001,130.20498752593994
5,10,1,28,100,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.22,130.52679896354678
5,10,1,28,100,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.214,130.42731404304504
5,10,1,28,100,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.58,97.31695222854614
5,10,1,28,100,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.294,97.03076171875
5,10,1,28,100,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.266,96.76223611831664
5,10,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3400000000000001,120.66240119934082
5,10,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7779999999999998,120.83297324180604
5,10,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7939999999999999,121.15072631835938
5,10,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.464,131.1621241569519
5,10,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,131.56425380706787
5,10,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.196,131.05639243125916
5,10,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.5539999999999999,98.407781124115
5,10,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.278,97.743305683136
5,10,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,98.27692699432372
5,10,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.35200000000000004,121.00303196907043
5,10,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.828,121.25811433792114
5,10,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.8179999999999998,120.99778485298157
5,10,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.4660000000000001,131.9300513267517
5,10,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.238,131.89658546447754
5,10,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.214,131.66348242759705
5,10,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.508,97.67516016960144
5,10,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.24600000000000002,98.10349321365356
5,10,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,98.38363981246948
5,10,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.306,121.7592351436615
5,10,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.8119999999999998,121.67570686340332
5,10,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.816,121.97925424575806
5,10,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.44,132.37876296043396
5,10,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.242,132.23787331581116
5,10,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.204,132.01976418495178
5,10,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.4520000000000001,98.6685917377472
5,10,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.248,98.51848888397215
5,10,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21,98.31970405578613
5,10,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3480000000000001,121.86071515083313
5,10,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.8340000000000001,122.19506025314331
5,10,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.8019999999999999,122.41112852096558
5,10,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.39399999999999996,132.8788902759552
5,10,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,132.63895344734192
5,10,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.21399999999999994,132.72965383529666
5,10,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.44,100.18572783470154
5,10,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.212,99.68228912353516
5,10,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.24,99.922119140625
5,10,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.32199999999999995,122.76719641685486
5,10,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7899999999999998,122.77315735816956
5,10,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.86,122.61714720726013
5,10,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.412,133.16943359375
5,10,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.23800000000000002,133.2012038230896
5,10,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.22999999999999995,133.32974290847778
5,10,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.4200000000000001,100.19213819503784
5,10,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.22,100.56908965110779
5,10,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.20800000000000002,99.91744065284729
5,10,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.27,124.72914624214172
5,10,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.8320000000000001,124.580397605896
5,10,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.7839999999999998,124.58448696136476
5,10,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.418,137.87791633605957
5,10,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.17600000000000002,138.07214450836182
5,10,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.226,138.02301788330078
5,10,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.4059999999999999,101.00866389274596
5,10,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.254,101.18629717826843
5,10,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.208,100.68168044090271
5,10,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.278,151.9945409297943
5,10,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.826,152.0867829322815
5,10,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.8199999999999997,152.3215148448944
5,10,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,1,0.3300000000000001,176.23658227920532
