dataset,epochs,way,train_shot,test_shot,x_dim,z_dim,optimizer,lr,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,test_batch,full_test,save_data,accuracy,duration_sec
mnist,3,10,200,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.9000030000000001,716.0142548084259
mnist,3,10,200,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.9530559999999998,802.2412338256836
mnist,3,10,200,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.943455,864.9643177986145
mnist,3,10,200,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.8832979999999999,957.741311788559
mnist,3,10,200,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.836899,685.5336530208588
mnist,3,10,200,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.514057,583.2569015026093
mnist,3,10,200,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.309154,582.4372940063478
mnist,3,10,300,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.896857,652.9084677696227
mnist,3,10,300,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.955856,656.9779295921327
mnist,3,10,300,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.947815,661.2680048942566
mnist,3,10,300,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.887376,661.9571852684021
mnist,3,10,300,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.8363919999999999,662.3514425754547
mnist,3,10,300,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.4807980000000001,662.1088745594025
mnist,3,10,300,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.284695,662.4474728107452
mnist,3,10,300,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.8619800000000001,837.1550529003142
mnist,3,10,300,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.958378,842.1155474185944
mnist,3,10,300,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.95376,900.5419673919678
mnist,3,10,300,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.905091,900.7907576560974
mnist,3,10,300,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.8685700000000001,900.6467669010162
mnist,3,10,300,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.6433450000000001,899.9206392765045
mnist,3,10,300,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.421522,900.7928693294525
