dataset,epochs,way,train_shot,test_shot,x_dim,z_dim,optimizer,lr,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,test_batch,full_test,save_data,accuracy,duration_sec
omniglot,3,3,3,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6299999999999999,4.882960557937622
omniglot,3,3,3,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.4333333333333334,4.676356554031372
omniglot,3,3,3,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.38666666666666666,4.727964878082275
omniglot,3,3,3,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3366666666666667,4.75615119934082
omniglot,3,3,3,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.33,4.757745742797852
omniglot,3,3,3,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.32,4.79857873916626
omniglot,3,3,3,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.32,4.838950157165527
omniglot,3,3,3,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6966666666666665,8.298642158508299
omniglot,3,3,3,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.5633333333333332,8.281743764877321
omniglot,3,3,3,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.4899999999999999,8.230446338653563
omniglot,3,3,3,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.4133333333333333,8.071216583251951
omniglot,3,3,3,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.40666666666666657,8.119221210479736
omniglot,3,3,3,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3933333333333333,8.327785730361937
omniglot,3,3,3,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3899999999999999,8.259019136428831
omniglot,3,3,5,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.72,6.2579782009124765
omniglot,3,3,5,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.5466666666666666,6.837846517562866
omniglot,3,3,5,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.46,6.236306190490723
omniglot,3,3,5,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3400000000000001,6.712645053863525
omniglot,3,3,5,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3266666666666667,6.3488616943359375
omniglot,3,3,5,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3133333333333333,6.669913053512572
omniglot,3,3,5,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3133333333333333,6.494215726852418
omniglot,3,3,5,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.7833333333333334,10.708375692367555
omniglot,3,3,5,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6533333333333333,10.382570743560793
omniglot,3,3,5,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.53,10.442736625671387
omniglot,3,3,5,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3933333333333334,10.270209550857542
omniglot,3,3,5,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.35333333333333344,10.572705507278444
omniglot,3,3,5,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.33,10.856874227523804
omniglot,3,3,5,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.32333333333333336,10.360332727432253
omniglot,3,3,10,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.8233333333333335,10.00000810623169
omniglot,3,3,10,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.7166666666666669,9.086601972579958
omniglot,3,3,10,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.5933333333333333,10.758064031600952
omniglot,3,3,10,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.4266666666666665,10.920254707336426
omniglot,3,3,10,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.37,10.732859373092653
omniglot,3,3,10,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3366666666666667,10.777374982833862
omniglot,3,3,10,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3366666666666667,10.83550763130188
omniglot,3,3,10,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.8466666666666667,16.01212215423584
omniglot,3,3,10,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.7533333333333335,15.657181978225708
omniglot,3,3,10,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6733333333333335,15.540189266204836
omniglot,3,3,10,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.45,15.835552215576172
omniglot,3,3,10,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.39666666666666667,15.727027893066404
omniglot,3,3,10,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3500000000000001,15.669442653656006
omniglot,3,3,10,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.34,15.893691301345825
omniglot,3,5,1,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.35800000000000004,4.838108777999878
omniglot,3,5,1,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.222,4.859779596328735
omniglot,3,5,1,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.20800000000000002,4.871783494949341
omniglot,3,5,1,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.19799999999999995,4.829653739929199
omniglot,3,5,1,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.19199999999999995,4.985745668411255
omniglot,3,5,1,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.19399999999999995,4.915225267410278
omniglot,3,5,1,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.19399999999999995,4.869035005569458
omniglot,3,5,1,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.414,9.137902736663818
omniglot,3,5,1,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.264,9.18722367286682
omniglot,3,5,1,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.23,9.036749839782717
omniglot,3,5,1,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21799999999999994,9.067454576492311
omniglot,3,5,1,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21399999999999994,9.109640359878538
omniglot,3,5,1,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21399999999999994,8.978153467178347
omniglot,3,5,1,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21399999999999994,8.391757965087889
omniglot,3,5,3,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.56,7.6959595680236825
omniglot,3,5,3,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3,7.680174827575684
omniglot,3,5,3,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.24600000000000005,7.787775754928589
omniglot,3,5,3,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.18600000000000005,7.816811323165893
omniglot,3,5,3,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.174,7.7978973388671875
omniglot,3,5,3,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.172,7.8306884765625
omniglot,3,5,3,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.172,7.849467515945435
omniglot,3,5,3,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.58,12.948111057281494
omniglot,3,5,3,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.4199999999999999,13.063210725784302
omniglot,3,5,3,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.32,12.99249029159546
omniglot,3,5,3,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.226,13.008746862411499
omniglot,3,5,3,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21600000000000005,12.949037075042725
omniglot,3,5,3,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21,12.98639726638794
omniglot,3,5,3,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21,12.958012819290161
omniglot,3,5,5,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6779999999999998,10.486322641372679
omniglot,3,5,5,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.4540000000000001,10.544865846633913
omniglot,3,5,5,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.334,10.502647161483763
omniglot,3,5,5,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.23399999999999999,10.476727485656738
omniglot,3,5,5,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.22199999999999995,10.668797492980957
omniglot,3,5,5,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.214,10.728240251541136
omniglot,3,5,5,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21,10.657758951187132
omniglot,3,5,5,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6759999999999998,16.475685119628903
omniglot,3,5,5,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.52,16.373697757720947
omniglot,3,5,5,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.41200000000000003,15.303999185562134
omniglot,3,5,5,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.234,16.804380178451538
omniglot,3,5,5,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21399999999999994,16.520299911499027
omniglot,3,5,5,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.204,16.460423469543453
omniglot,3,5,5,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.20199999999999999,16.756155729293823
omniglot,3,5,10,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.7679999999999998,33.087222814559944
omniglot,3,5,10,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.624,32.47870135307312
omniglot,3,5,10,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.5000000000000001,33.470698595047004
omniglot,3,5,10,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.28400000000000003,34.141249895095825
omniglot,3,5,10,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.244,34.025925874710076
omniglot,3,5,10,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.21,31.30208921432495
omniglot,3,5,10,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.208,33.035932540893555
omniglot,3,5,10,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.7659999999999999,42.453832149505615
omniglot,3,5,10,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6719999999999999,41.33972859382629
omniglot,3,5,10,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.5559999999999999,41.72390913963318
omniglot,3,5,10,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.276,41.40461659431458
omniglot,3,5,10,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.226,40.674156665802
omniglot,3,5,10,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.18399999999999994,40.58250498771668
omniglot,3,5,10,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.182,42.4211962223053
omniglot,3,10,1,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.277,9.77925729751587
omniglot,3,10,1,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.11699999999999999,9.631789207458496
omniglot,3,10,1,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.099,9.613008737564089
omniglot,3,10,1,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.085,9.585208654403688
omniglot,3,10,1,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.083,9.575424194335938
omniglot,3,10,1,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.08,9.700677156448362
omniglot,3,10,1,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.08,9.698973894119264
omniglot,3,10,1,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.297,17.560553073883053
omniglot,3,10,1,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.14300000000000002,17.51088309288025
omniglot,3,10,1,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.114,17.55849027633667
omniglot,3,10,1,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.10399999999999998,17.92141342163086
omniglot,3,10,1,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.102,17.128034830093384
omniglot,3,10,1,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.10099999999999998,17.014711856842037
omniglot,3,10,1,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.10099999999999998,18.943795919418328
omniglot,3,10,3,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.48,19.426554918289185
omniglot,3,10,3,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.214,18.612074375152584
omniglot,3,10,3,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.15899999999999995,19.2641110420227
omniglot,3,10,3,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.095,18.46907329559326
omniglot,3,10,3,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.08899999999999998,19.44672465324402
omniglot,3,10,3,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.085,18.661306381225586
omniglot,3,10,3,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.086,19.31781029701233
omniglot,3,10,3,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.47100000000000003,28.19160532951355
omniglot,3,10,3,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.278,28.5682954788208
omniglot,3,10,3,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.17799999999999996,28.29402780532837
omniglot,3,10,3,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.11099999999999996,28.334739685058594
omniglot,3,10,3,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.099,28.23595428466797
omniglot,3,10,3,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.09599999999999996,28.352840662002567
omniglot,3,10,3,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.095,27.886433601379395
omniglot,3,10,5,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.536,40.558333158493035
omniglot,3,10,5,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.3339999999999999,43.70129084587097
omniglot,3,10,5,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.23000000000000004,42.87426733970642
omniglot,3,10,5,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.12900000000000006,43.578800678253174
omniglot,3,10,5,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.117,40.83458137512207
omniglot,3,10,5,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.10800000000000001,42.790234804153435
omniglot,3,10,5,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.10599999999999997,43.31008434295654
omniglot,3,10,5,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.552,51.34492206573486
omniglot,3,10,5,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.41,52.78572869300842
omniglot,3,10,5,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.29,53.47546935081482
omniglot,3,10,5,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.14800000000000002,53.73213219642639
omniglot,3,10,5,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.12299999999999996,53.397494554519646
omniglot,3,10,5,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.11099999999999996,53.74779415130615
omniglot,3,10,5,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.11,53.56648445129394
omniglot,3,10,10,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6649999999999998,58.02239990234375
omniglot,3,10,10,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.5060000000000001,60.807612657547
omniglot,3,10,10,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.35999999999999993,61.21821737289429
omniglot,3,10,10,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.131,60.972696781158454
omniglot,3,10,10,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.107,62.10399389266968
omniglot,3,10,10,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.094,59.06406593322754
omniglot,3,10,10,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.094,58.796788692474365
omniglot,3,10,10,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.6990000000000001,75.11225128173828
omniglot,3,10,10,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.583,73.01351547241211
omniglot,3,10,10,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.462,75.96689891815186
omniglot,3,10,10,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.19,75.66953706741333
omniglot,3,10,10,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.14,72.74201154708862
omniglot,3,10,10,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.10300000000000001,75.92544388771056
omniglot,3,10,10,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,1,2000,False,False,0.099,76.05274391174316
